"project";"file";"status"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/joint_position_client.py";"OK"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/get_data_from_rami.py";"OK"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/move_robot.py";"OK"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/apply_effort.py";"OK"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/send_two_vacuum_forces.py";"OK"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/pico_from_teleop.py";"OK"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/forward_effort.py";"OK"
"bluetech_simulation";"/bluetech_simulation/install/bluetech_simulation/lib/python3.10/site-packages/bluetech_simulation/send_int_to_pico.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/send_effort.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/publish_digital_indicator.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/uart_to_ros2.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/bluetech_localization.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/publish_from_joint_state.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/publish_from_encoder.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/move_robot.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/pico_from_teleop.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/ros2_to_uart.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/forward_effort.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/send_int_to_pico.py";"OK"
"bluetech_simulation";"/bluetech_simulation/bluetech_simulation/avoidance_controller.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/send_effort.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/publish_digital_indicator.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/bluetech_localization.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/publish_from_joint_state.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/jetson_client.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/link_wrench_client.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/publish_from_encoder.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/joint_position_client.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/get_data_from_rami.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/move_robot.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/apply_effort.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/send_two_vacuum_forces.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/pico_from_teleop.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/forward_effort.py";"OK"
"bluetech_simulation";"/bluetech_simulation/build/bluetech_simulation/build/lib/bluetech_simulation/send_int_to_pico.py";"OK"
"casadi_vio";"/casadi_vio/scripts/run_barfoot_debug.py";"OK"
"casadi_vio";"/casadi_vio/scripts/feature_depth_sync.py";"OK"
"casadi_vio";"/casadi_vio/scripts/points_w_alg.py";"OK"
"casadi_vio";"/casadi_vio/scripts/feature_points_pnpransac.py";"OK"
"casadi_vio";"/casadi_vio/scripts/barfoot_ransac.py";"OK"
"casadi_vio";"/casadi_vio/scripts/run_barfoot.py";"OK"
"casadi_vio";"/casadi_vio/scripts/depth_from_pc.py";"OK"
"casadi_vio";"/casadi_vio/scripts/feature_points_pnpransac_debug.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/publisher_and_subscriber_py/publisher_and_subscriber_py/simple_publisher_class_node.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/publisher_and_subscriber_py/publisher_and_subscriber_py/simple_subscriber_node.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/publisher_and_subscriber_py/publisher_and_subscriber_py/simple_subscriber_class_node.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/publisher_and_subscriber_py/publisher_and_subscriber_py/simple_publisher_node.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/start_with_simple_nodes_py/start_with_simple_nodes_py/my_first_node.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/start_with_simple_nodes_py/start_with_simple_nodes_py/node_timer_with_class.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/start_with_simple_nodes_py/start_with_simple_nodes_py/node_with_class.py";"OK"
"ROS2_learning";"/ROS2_learning/PYTHON/start_with_simple_nodes_py/start_with_simple_nodes_py/node_timer_without_class.py";"OK"
"robocar";"/robocar/robocar/robocar/helloworld_node.py";"OK"
"px4-container";"/px4-container/AirSim-Gazebo/ros_ws/a4vai/a4vai/collision_avoidance/nmpc_net_module.py";"OK"
"px4-container";"/px4-container/AirSim-Gazebo/ros_ws/a4vai/a4vai/path_planning/deep_sac_module.py";"OK"
"px4-container";"/px4-container/AirSim-Gazebo/ros_ws/a4vai/a4vai/controller/controller.py";"OK"
"px4-container";"/px4-container/AirSim-Gazebo/ros_ws/a4vai/a4vai/controller/path_follow_service.py";"OK"
"px4-container";"/px4-container/AirSim-Gazebo/ros_ws/a4vai/a4vai/controller/path_plan_service.py";"OK"
"px4-container";"/px4-container/AirSim-Gazebo/ros_ws/a4vai/a4vai/controller/collision_avoidance_service.py";"OK"
"px4-container";"/px4-container/AirSim/ros_ws/src/integration/integration/offboard.py";"OK"
"px4-container";"/px4-container/Gazebo/gazebo_ros/src/model_spawn/model_spawn/model_spawn.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/collision_avoidance/nmpc_net_module.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/path_planning/deep_sac_module.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/map_queue/map_queue.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/controller/controller.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/controller/path_follow_service.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/controller/path_plan_service.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/controller/collision_avoidance_service.py";"OK"
"px4-container";"/px4-container/Gazebo/ros_ws/src/a4vai/a4vai/controller/map_service.py";"OK"
"px4-container";"/px4-container/px4_ros/src/rtps_command/rtps_command/command.py";"OK"
"ROS2_edu";"/ROS2_edu/demo_nav/demo_nav/subpub_pose.py";"OK"
"ROS2_edu";"/ROS2_edu/demo_nav/demo_nav/get_amclpose.py";"OK"
"ROS2_edu";"/ROS2_edu/cv_basics/cv_basics/pub_cam_img.py";"OK"
"ROS2_edu";"/ROS2_edu/cv_basics/cv_basics/sub_cam_canny.py";"OK"
"ROS2_edu";"/ROS2_edu/cv_basics/cv_basics/sub_cam_img.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_topic_tutorial/py_topic_tutorial/qos_str_topic_pub.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_topic_tutorial/py_topic_tutorial/tp_laserscan_sub.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_topic_tutorial/py_topic_tutorial/topic_example_1_publisher.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_topic_tutorial/py_topic_tutorial/tp_twistcmd_pub.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_topic_tutorial/py_topic_tutorial/topic_example_3_pub_and_sub.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_topic_tutorial/py_topic_tutorial/qos_str_topic_sub.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_topic_tutorial/py_topic_tutorial/topic_example_2_subscriber.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_node_tutorial/py_node_tutorial/ex_node3.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_node_tutorial/py_node_tutorial/ex_node2.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_node_tutorial/py_node_tutorial/ex_node1.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_node_tutorial/py_node_tutorial/ex_node5.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_node_tutorial/py_node_tutorial/ex_node4.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_scan2cmd_vel/py_scan2cmd_vel/py_scan2cmd_vel.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_laserscan/py_laserscan/sub_laserscan.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_laserscan/py_laserscan/py_subscan.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_service_tutorial/py_service_tutorial/take_picture_server.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_service_tutorial/py_service_tutorial/turtle_spawn.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_service_tutorial/py_service_tutorial/quiz_turtle_jail.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_service_tutorial/py_service_tutorial/turtle_jail.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_service_tutorial/py_service_tutorial/spawn_model.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_service_tutorial/py_service_tutorial/turtle_circle_server_advanced.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/my_robot_bringup/my_robot_bringup/my_robot.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_subscan/py_subscan/py_subscan.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_action_tutorial/py_action_tutorial/turtle_turning_client.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_strpubsub/py_strpubsub/strsub_node.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_strpubsub/py_strpubsub/strpub_node.py";"OK"
"ROS2_edu";"/ROS2_edu/ROS2_basic/py_twistmsg/py_twistmsg/pub_twist.py";"OK"
"ROS2_edu";"/ROS2_edu/my_turtlesim_pkg/my_turtlesim_pkg/my_turtlesim_subscriber.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/PID_eye.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/server.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/marge.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/AlifeEngine.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/faceexpression.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/periodicaxis.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/pub.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/PID_neck.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/avoid.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/imitation.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/randomaxis.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/osc_receive.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/sub.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/objdetect.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/handgaze.py";"OK"
"subsumption";"/subsumption/install/subsumption_architecture/lib/python3.10/site-packages/subsumption_architecture/face.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/PID_eye.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/server.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/marge.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/AlifeEngine.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/faceexpression.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/periodicaxis.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/pub.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/PID_neck.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/avoid.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/imitation.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/randomaxis.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/osc_receive.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/sub.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/objdetect.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/handgaze.py";"OK"
"subsumption";"/subsumption/build/subsumption_architecture/build/lib/subsumption_architecture/face.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/PID_eye.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/server.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/marge.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/AlifeEngine.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/faceexpression.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/periodicaxis.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/pub.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/PID_neck.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/avoid.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/imitation.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/randomaxis.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/osc_receive.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/sub.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/objdetect.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/handgaze.py";"OK"
"subsumption";"/subsumption/src/subsumption_architecture/subsumption_architecture/face.py";"OK"
"EllieHumanoid";"/EllieHumanoid/src/ellie_screens/ellie_screens/ellie_brust_monitor.py";"OK"
"EllieHumanoid";"/EllieHumanoid/src/ellie_screens/ellie_screens/ellie_screen.py";"OK"
"EllieHumanoid";"/EllieHumanoid/src/ellie_screens/ellie_screens/ellie_head_monitor.py";"OK"
"EllieHumanoid";"/EllieHumanoid/src/ellie_voice/ellie_voice/ellie_voice.py";"OK"
"EllieHumanoid";"/EllieHumanoid/src/ellie/ellie/ellie.py";"OK"
"EllieHumanoid";"/EllieHumanoid/src/ellie_eyes/ellie_eyes/ellie_eyes.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/executors/examples_rclpy_executors/talker.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/executors/examples_rclpy_executors/callback_group.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/executors/examples_rclpy_executors/custom_executor.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/executors/examples_rclpy_executors/custom_callback_group.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/executors/examples_rclpy_executors/listener.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server_single_goal.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server_defer.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server_queue_goals.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/actions/minimal_action_client/examples_rclpy_minimal_action_client/client.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/actions/minimal_action_client/examples_rclpy_minimal_action_client/client_cancel.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/services/minimal_client/examples_rclpy_minimal_client/client_async_member_function.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/services/minimal_service/examples_rclpy_minimal_service/service_member_function.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/topics/minimal_publisher/examples_rclpy_minimal_publisher/publisher_member_function.py";"OK"
"modified_ros2_examples";"/modified_ros2_examples/rclpy/topics/minimal_subscriber/examples_rclpy_minimal_subscriber/subscriber_member_function.py";"OK"
"ROS2-Self-Driving-Car-AI-using-OpenCV";"/ROS2-Self-Driving-Car-AI-using-OpenCV/self_driving_car_pkg/self_driving_car_pkg/sdc_V2.py";"OK"
"ROS2-Self-Driving-Car-AI-using-OpenCV";"/ROS2-Self-Driving-Car-AI-using-OpenCV/self_driving_car_pkg/self_driving_car_pkg/video_save.py";"OK"
"ROS2-Self-Driving-Car-AI-using-OpenCV";"/ROS2-Self-Driving-Car-AI-using-OpenCV/self_driving_car_pkg/self_driving_car_pkg/upper_camera_video.py";"OK"
"ROS2-Self-Driving-Car-AI-using-OpenCV";"/ROS2-Self-Driving-Car-AI-using-OpenCV/self_driving_car_pkg/self_driving_car_pkg/computer_vision_node.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/colour_chaser.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/chat_sender.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/colour_mask2.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/colour_center.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/roamer.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/move_square.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/colour_mover.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/colour_chaser2.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/chat_receiver.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/opencv_bridge.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/colour_mask.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/install/cmp3103m_ros2_code_fragments/lib/python3.10/site-packages/cmp3103m_ros2_code_fragments/alert.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/move_circle.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/colour_chaser.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/chat_sender.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/colour_mask2.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/colour_center.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/roamer.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/move_square.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/colour_mover.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/colour_chaser2.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/chat_receiver.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/opencv_bridge.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/colour_mask.py";"OK"
"teaching";"/teaching/cmp3103m_ros2_code_fragments/cmp3103m_ros2_code_fragments/alert.py";"OK"
"teaching";"/teaching/uol_turtlebot_simulator/scripts/twist_watchdog.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/custom_ROS2_progarm.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/pub_LED.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/sub_bumper_pub_LED.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/runner.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/action_turn.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/sub_battery_pub_LED.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/action_drive_distance_client.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/action_dock.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/patrol_threads.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/action_undock.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/patrol.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/sub_hazard.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/sub_bumper_pub_LED_action_turn.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/sub_battery.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/action_undock_complicated.py";"OK"
"Create3_ROS2_Private";"/Create3_ROS2_Private/individual_examples/action_dock_complicated.py";"OK"
"suave";"/suave/suave_missions/suave_missions/mission_planner.py";"OK"
"suave";"/suave/suave_metacontrol/suave_metacontrol/task_bridge_metacontrol.py";"OK"
"suave";"/suave/suave_metacontrol/suave_metacontrol/fake_managed_system.py";"OK"
"suave";"/suave/suave/suave/pipeline_detection.py";"OK"
"suave";"/suave/suave/suave/task_bridge.py";"OK"
"suave";"/suave/suave/suave/water_visibility_observer.py";"OK"
"suave";"/suave/suave/suave/thruster_monitor.py";"OK"
"Jellyfish-with-Robotics";"/Jellyfish-with-Robotics/Course/ROS2_Tutorial/action_tutorials_py/action_tutorials_py/fibonacci_action_client.py";"OK"
"Jellyfish-with-Robotics";"/Jellyfish-with-Robotics/Course/ROS2_Tutorial/test_msg_and_srv_python/test_msg_and_srv_python/pub.py";"OK"
"Jellyfish-with-Robotics";"/Jellyfish-with-Robotics/Course/ROS2_Tutorial/test_msg_and_srv_python/test_msg_and_srv_python/sub.py";"OK"
"Jellyfish-with-Robotics";"/Jellyfish-with-Robotics/Course/ROS2_Tutorial/py_srvcli/py_srvcli/service_member_function.py";"OK"
"Jellyfish-with-Robotics";"/Jellyfish-with-Robotics/Course/ROS2_Tutorial/py_srvcli/py_srvcli/client_member_function.py";"OK"
"Jellyfish-with-Robotics";"/Jellyfish-with-Robotics/Course/ROS2_Tutorial/py_pubsub/py_pubsub/publisher_member_function.py";"OK"
"Jellyfish-with-Robotics";"/Jellyfish-with-Robotics/Course/ROS2_Tutorial/py_pubsub/py_pubsub/subscriber_member_function.py";"OK"
"orca3";"/orca3/orca_driver/scripts/dance_node.py";"OK"
"orca3";"/orca3/orca_driver/scripts/thrust_curve_node.py";"OK"
"orca3";"/orca3/orca_base/scripts/fake_driver.py";"OK"
"orca3";"/orca3/orca_base/scripts/fake_barometer.py";"OK"
"slide_show";"/slide_show/slide_show/__init__.py";"OK"
"examples";"/examples/rclpy/executors/examples_rclpy_executors/talker.py";"OK"
"examples";"/examples/rclpy/executors/examples_rclpy_executors/callback_group.py";"OK"
"examples";"/examples/rclpy/executors/examples_rclpy_executors/custom_executor.py";"OK"
"examples";"/examples/rclpy/executors/examples_rclpy_executors/custom_callback_group.py";"OK"
"examples";"/examples/rclpy/executors/examples_rclpy_executors/listener.py";"OK"
"examples";"/examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server_single_goal.py";"OK"
"examples";"/examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server.py";"OK"
"examples";"/examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server_defer.py";"OK"
"examples";"/examples/rclpy/actions/minimal_action_server/examples_rclpy_minimal_action_server/server_queue_goals.py";"OK"
"examples";"/examples/rclpy/actions/minimal_action_client/examples_rclpy_minimal_action_client/client.py";"OK"
"examples";"/examples/rclpy/actions/minimal_action_client/examples_rclpy_minimal_action_client/client_cancel.py";"OK"
"examples";"/examples/rclpy/actions/minimal_action_client/examples_rclpy_minimal_action_client/client_asyncio.py";"OK"
"examples";"/examples/rclpy/services/minimal_client/examples_rclpy_minimal_client/client_async_member_function.py";"OK"
